QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS|SINGLE_RUNTIME_NS|OPERATOR_POINTER
"b5449accdea88518"|"DATA"|"time_dim"|"t_hour"|86400|3600|118388|"TableScan Impl: ColumnVsValue t_hour = 12"|86400|3600|120623|"0x7ff2da18f010"
"b5449accdea88518"|"REFERENCE"|"time_dim"|"t_minute"|3600|1800|64398|"TableScan Impl: ColumnVsValue t_minute < 30"|86400|43200|257660|"0x7ff2da18f010"
"b5449accdea88518"|"REFERENCE"|"time_dim"|"t_minute"|3600|1800|28846|"TableScan Impl: ColumnVsValue t_minute < 30"|86400|43200|275542|"0x7ff2da18f010"
"b5449accdea88518"|"DATA"|"time_dim"|"t_hour"|86400|3600|126491|"TableScan Impl: ColumnVsValue t_hour = 9"|86400|3600|117132|"0x7ff2da18f010"
"b5449accdea88518"|"REFERENCE"|"time_dim"|"t_minute"|3600|1800|31500|"TableScan Impl: ColumnVsValue t_minute >= 30"|86400|43200|233564|"0x7ff2da18f010"
"b5449accdea88518"|"DATA"|"time_dim"|"t_hour"|86400|3600|125094|"TableScan Impl: ColumnVsValue t_hour = 8"|86400|3600|107353|"0x7ff2da18f010"
"b5449accdea88518"|"REFERENCE"|"time_dim"|"t_minute"|3600|1800|31011|"TableScan Impl: ColumnVsValue t_minute >= 30"|86400|43200|221132|"0x7ff2da18f010"
"b5449accdea88518"|"DATA"|"time_dim"|"t_hour"|86400|3600|129424|"TableScan Impl: ColumnVsValue t_hour = 10"|86400|3600|118807|"0x7ff2da18f010"
"b5449accdea88518"|"REFERENCE"|"time_dim"|"t_minute"|3600|1800|64467|"TableScan Impl: ColumnVsValue t_minute < 30"|86400|43200|256543|"0x7ff2da18f010"
"b5449accdea88518"|"REFERENCE"|"time_dim"|"t_minute"|3600|1800|65585|"TableScan Impl: ColumnVsValue t_minute >= 30"|86400|43200|235729|"0x7ff2da18f010"
"d226deafa3236031"|"REFERENCE"|"date_dim"|"d_moy"|365|30|15855|"TableScan Impl: ColumnVsValue d_moy = 9"|73049|6000|111054|"0x7ff2d638e1b0"
"d226deafa3236031"|"DATA"|"date_dim"|"d_year"|73049|365|124954|"TableScan Impl: ColumnVsValue d_year = 1999"|73049|365|102534|"0x7ff2d638e1b0"
"d226deafa3236031"|"REFERENCE"|"date_dim"|"d_moy"|365|122|50149|"TableScan Impl: ColumnBetween d_moy BETWEEN INCLUSIVE 9 AND 12"|73049|24400|200039|"0x7ff2d638e1b0"
"d226deafa3236031"|"DATA"|"date_dim"|"d_year"|73049|365|137805|"TableScan Impl: ColumnVsValue d_year = 2001"|73049|365|104559|"0x7ff2d638d490"
"d226deafa3236031"|"DATA"|"date_dim"|"d_year"|73049|366|85771|"TableScan Impl: ColumnVsValue d_year = 2000"|73049|366|101835|"0x7ff2d638d490"
"d226deafa3236031"|"DATA"|"date_dim"|"d_year"|73049|365|86050|"TableScan Impl: ColumnVsValue d_year = 1999"|73049|365|101695|"0x7ff2d638d490"
"b3cb9453eb547241"|"REFERENCE"|"date_dim"|"d_qoy"|366|92|13760|"TableScan Impl: ColumnVsValue d_qoy = 3"|73049|18400|172170|"0x7ff2d638efb0"
"b3cb9453eb547241"|"DATA"|"date_dim"|"d_year"|73049|366|124744|"TableScan Impl: ColumnVsValue d_year = 2000"|73049|366|103162|"0x7ff2d638efb0"
"b3cb9453eb547241"|"REFERENCE"|"date_dim"|"d_qoy"|366|91|52873|"TableScan Impl: ColumnVsValue d_qoy = 2"|73049|18200|134244|"0x7ff2d638efb0"
"b3cb9453eb547241"|"REFERENCE"|"date_dim"|"d_qoy"|366|91|53292|"TableScan Impl: ColumnVsValue d_qoy = 1"|73049|18199|133056|"0x7ff2d638efb0"
"c3eb0f228a4c62a1"|"DATA"|"item"|"i_manufact_id"|102000|1328|590965|"TableScan Impl: ColumnBetween i_manufact_id BETWEEN INCLUSIVE 738 AND 778"|102000|1328|208000|"0x7ff2d5e86f50"
"1f3f852eeffeb3fb"|"REFERENCE"|"date_dim"|"d_dom"|1096|108|44492|"TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 3"|73049|7200|169516|"0x7ff2d6394490"
"1f3f852eeffeb3fb"|"DATA"|"date_dim"|"d_year"|73049|365|119437|"TableScan Impl: ColumnVsValue d_year = 2001"|73049|365|107981|"0x7ff2d6394490"
"1f3f852eeffeb3fb"|"DATA"|"date_dim"|"d_year"|73049|366|91847|"TableScan Impl: ColumnVsValue d_year = 2000"|73049|366|106584|"0x7ff2d6394490"
"1f3f852eeffeb3fb"|"DATA"|"date_dim"|"d_year"|73049|365|91009|"TableScan Impl: ColumnVsValue d_year = 1999"|73049|365|105816|"0x7ff2d6394490"
"1f3f852eeffeb3fb"|"REFERENCE"|"date_dim"|"d_dom"|1096|144|36389|"TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 25 AND 28"|73049|9600|167909|"0x7ff2d6394490"
"1f3f852eeffeb3fb"|"REFERENCE"|"household_demographics"|"hd_vehicle_count"|1600|800|232656|"TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1.2"|7200|2400|309207|"0x7ff2d6394b90"
"1f3f852eeffeb3fb"|"REFERENCE"|"household_demographics"|"hd_dep_count"|1600|800|232656|"TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1.2"|7200|2400|309207|"0x7ff2d6394b90"
"1f3f852eeffeb3fb"|"REFERENCE"|"household_demographics"|"hd_vehicle_count"|1600|800|232656|"TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1.2"|7200|2400|309207|"0x7ff2d6394b90"
"1f3f852eeffeb3fb"|"REFERENCE"|"household_demographics"|"hd_buy_potential"|4800|800|39812|"TableScan Impl: ColumnVsValue hd_buy_potential = '>10000'"|7200|1200|26472|"0x7ff2d6394b90"
"1f3f852eeffeb3fb"|"DATA"|"household_demographics"|"hd_vehicle_count"|7200|4800|132428|"TableScan Impl: ColumnVsValue hd_vehicle_count > 0"|7200|4800|54620|"0x7ff2d6394b90"
"1f3f852eeffeb3fb"|"REFERENCE"|"household_demographics"|"hd_buy_potential"|4800|800|27309|"TableScan Impl: ColumnVsValue hd_buy_potential = 'Unknown'"|7200|1200|24376|"0x7ff2d6394b90"
"1f3f852eeffeb3fb"|"DATA"|"store"|"s_county"|102|31|49241|"TableScan Impl: ColumnVsValue s_county = 'Williamson County'"|102|31|21094|"0x7ff2d6390f30"
"f2542843ada8b55c"|"REFERENCE"|"date_dim"|"d_qoy"|365|274|51337|"TableScan Impl: ColumnVsValue d_qoy < 4"|73049|54799|263528|"0x7ff2d63919b0"
"f2542843ada8b55c"|"DATA"|"date_dim"|"d_year"|73049|365|134663|"TableScan Impl: ColumnVsValue d_year = 2002"|73049|365|104000|"0x7ff2d63919b0"
"ec84b20b69353252"|"DATA"|"date_dim"|"d_date"|73049|1|137456|"TableScan Impl: ColumnVsValue d_date = '2000-11-17'"|73049|1|132148|"0x7ff0dbeff850"
"ec84b20b69353252"|"DATA"|"date_dim"|"d_date"|73049|1|88704|"TableScan Impl: ColumnVsValue d_date = '2000-09-27'"|73049|1|106514|"0x7ff0dbeff850"
"ec84b20b69353252"|"DATA"|"date_dim"|"d_date"|73049|1|87727|"TableScan Impl: ColumnVsValue d_date = '2000-06-30'"|73049|1|105816|"0x7ff0dbeff850"
"43e0ae6c5f21fc66"|"REFERENCE"|"date_dim"|"d_moy"|365|31|30104|"TableScan Impl: ColumnVsValue d_moy = 1"|73049|6200|107772|"0x7ff2d4218210"
"43e0ae6c5f21fc66"|"DATA"|"date_dim"|"d_year"|73049|365|113290|"TableScan Impl: ColumnVsValue d_year = 2001"|73049|365|103511|"0x7ff2d4218210"
"c472acfef2176cba"|"REFERENCE"|"date_dim"|"d_moy"|365|31|17601|"TableScan Impl: ColumnVsValue d_moy = 1"|73049|6200|103581|"0x7ff2d8056f50"
"c472acfef2176cba"|"DATA"|"date_dim"|"d_year"|73049|365|125303|"TableScan Impl: ColumnVsValue d_year = 2001"|73049|365|104349|"0x7ff2d8056f50"
"c472acfef2176cba"|"REFERENCE"|"date_dim"|"d_moy"|365|28|46029|"TableScan Impl: ColumnVsValue d_moy = 2"|73049|5649|100648|"0x7ff2d8056f50"
"2b7e6ed9df8e2f99"|"REFERENCE"|"date_dim"|"d_dom"|1096|72|50917|"TableScan Impl: ColumnBetween d_dom BETWEEN INCLUSIVE 1 AND 2"|73049|4800|159598|"0x7ff0dbeffd90"
"2b7e6ed9df8e2f99"|"DATA"|"date_dim"|"d_year"|73049|365|123558|"TableScan Impl: ColumnVsValue d_year = 2001"|73049|365|135431|"0x7ff0dbeffd90"
"2b7e6ed9df8e2f99"|"DATA"|"date_dim"|"d_year"|73049|366|91498|"TableScan Impl: ColumnVsValue d_year = 2000"|73049|366|106724|"0x7ff0dbeffd90"
"2b7e6ed9df8e2f99"|"DATA"|"date_dim"|"d_year"|73049|365|91987|"TableScan Impl: ColumnVsValue d_year = 1999"|73049|365|105677|"0x7ff0dbeffd90"
"2b7e6ed9df8e2f99"|"REFERENCE"|"household_demographics"|"hd_vehicle_count"|1600|800|175522|"TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1"|7200|2400|238593|"0x7ff0dbefd2b0"
"2b7e6ed9df8e2f99"|"REFERENCE"|"household_demographics"|"hd_dep_count"|1600|800|175522|"TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1"|7200|2400|238593|"0x7ff0dbefd2b0"
"2b7e6ed9df8e2f99"|"REFERENCE"|"household_demographics"|"hd_vehicle_count"|1600|800|175522|"TableScan Impl: ExpressionEvaluator CASE WHEN hd_vehicle_count > 0 THEN hd_dep_count / hd_vehicle_count ELSE NULL END > 1"|7200|2400|238593|"0x7ff0dbefd2b0"
"2b7e6ed9df8e2f99"|"REFERENCE"|"household_demographics"|"hd_buy_potential"|4800|800|36878|"TableScan Impl: ColumnVsValue hd_buy_potential = 'Unknown'"|7200|1200|25144|"0x7ff0dbefd2b0"
"2b7e6ed9df8e2f99"|"DATA"|"household_demographics"|"hd_vehicle_count"|7200|4800|108261|"TableScan Impl: ColumnVsValue hd_vehicle_count > 0"|7200|4800|41069|"0x7ff0dbefd2b0"
"2b7e6ed9df8e2f99"|"REFERENCE"|"household_demographics"|"hd_buy_potential"|4800|800|27030|"TableScan Impl: ColumnVsValue hd_buy_potential = '>10000'"|7200|1200|24726|"0x7ff0dbefd2b0"
"2b7e6ed9df8e2f99"|"DATA"|"store"|"s_county"|102|31|88285|"TableScan Impl: ExpressionEvaluator (s_county) IN ('Orange County', 'Bronx County', 'Franklin Parish', 'Williamson County')"|102|31|58251|"0x7ff0dbefd9b0"
"ac2f9c4228030d9d"|"DATA"|"date_dim"|"d_year"|73049|366|121322|"TableScan Impl: ColumnVsValue d_year = 2000"|73049|366|105328|"0x7ff2d5e85c10"
"ac2f9c4228030d9d"|"DATA"|"store"|"s_gmt_offset"|102|30|41698|"TableScan Impl: ColumnVsValue s_gmt_offset = -5"|102|30|14668|"0x7ff2d5e85890"
"ea189fd9834a0c7c"|"REFERENCE"|"date_dim"|"d_moy"|365|31|14389|"TableScan Impl: ColumnVsValue d_moy = 1"|73049|6200|103511|"0x7ff2d75de8f0"
"ea189fd9834a0c7c"|"DATA"|"date_dim"|"d_year"|73049|365|140530|"TableScan Impl: ColumnVsValue d_year = 2001"|73049|365|103860|"0x7ff2d75de8f0"
"ea189fd9834a0c7c"|"REFERENCE"|"date_dim"|"d_moy"|365|28|29475|"TableScan Impl: ColumnVsValue d_moy = 2"|73049|5649|101416|"0x7ff2d75de8f0"
"2f68c8df87906c39"|"REFERENCE"|"date_dim"|"d_moy"|366|30|12503|"TableScan Impl: ColumnVsValue d_moy = 11"|73049|6000|101416|"0x7ff2d5e86d90"
"2f68c8df87906c39"|"DATA"|"date_dim"|"d_year"|73049|366|110426|"TableScan Impl: ColumnVsValue d_year = 2000"|73049|366|102882|"0x7ff2d5e86d90"
"2f68c8df87906c39"|"DATA"|"item"|"i_manager_id"|102000|1847|178247|"TableScan Impl: ColumnVsValue i_manager_id = 1"|102000|1847|153870|"0x7ff2d5e86a10"
