QUERY_HASH|COLUMN_TYPE|TABLE_NAME|COLUMN_NAME|INPUT_ROWS|OUTPUT_ROWS|RUNTIME_NS|DESCRIPTION|SINGLE_INPUT_ROWS|SINGLE_OUTPUT_ROWS|SINGLE_RUNTIME_NS|OPERATOR_POINTER
"8e622f0e207e6f18"|"DATA"|"orders"|"o_orderdate"|15000000|7233144|105754965|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-06'"|15000000|7233144|95073108|"0x7f08b4393970"
"8e622f0e207e6f18"|"DATA"|"customer"|"c_mktsegment"|1500000|300036|6282624|"TableScan Impl: ColumnVsValue c_mktsegment = 'AUTOMOBILE'"|1500000|300036|5884573|"0x7f08b43952d0"
"394be8faae0702a1"|"DATA"|"part"|"p_name"|2000000|21697|3458691|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'orchid' AND 'orchie'"|2000000|21697|3455897|"0x7f0901caf150"
"306bc6df7241ccf9"|"DATA"|"orders"|"o_orderdate"|15000000|2276638|56924763|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"|15000000|2276638|53092887|"0x7f08d09510f0"
"306bc6df7241ccf9"|"DATA"|"region"|"r_name"|5|1|48193|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"|5|1|28008|"0x7f08c07c5ad0"
"536dd168a332b7fe"|"REFERENCE"|"lineitem"|"l_shipmode"|9107712|1302382|71577281|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|59986052|8571844|189784553|"0x7f08ba5dbc30"
"536dd168a332b7fe"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9107712|174225159|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|59986052|9107712|171397524|"0x7f08ba5dbc30"
"536dd168a332b7fe"|"REFERENCE"|"lineitem"|"l_shipmode"|9107712|1300193|71809798|"TableScan Impl: ColumnVsValue l_shipmode = 'AIR'"|59986052|8566164|190217248|"0x7f08ba5dbc30"
"20e42e320de74706"|"DATA"|"orders"|"o_orderdate"|15000000|7345690|111716438|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-24'"|15000000|7345690|94425847|"0x7f08b4392ef0"
"20e42e320de74706"|"DATA"|"customer"|"c_mktsegment"|1500000|299496|6505153|"TableScan Impl: ColumnVsValue c_mktsegment = 'FURNITURE'"|1500000|299496|5706885|"0x7f08b4394cb0"
"5b8fbc10c745e39"|"REFERENCE"|"lineitem"|"l_shipmode"|9110887|1302367|72756766|"TableScan Impl: ColumnVsValue l_shipmode = 'FOB'"|59986052|8569760|190029852|"0x7f08ba5da650"
"5b8fbc10c745e39"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9110887|173931667|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"|59986052|9110887|175455212|"0x7f08ba5da650"
"5b8fbc10c745e39"|"REFERENCE"|"lineitem"|"l_shipmode"|9110887|1300096|74333184|"TableScan Impl: ColumnVsValue l_shipmode = 'REG AIR'"|59986052|8570280|190511997|"0x7f08ba5da650"
"8e477fc795ceaa60"|"DATA"|"orders"|"o_orderdate"|15000000|573635|31106776|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-08-01' AND '1993-11-01'"|15000000|573635|31352563|"0x7f08b48bf110"
"d5c636e19e8f112"|"DATA"|"orders"|"o_orderdate"|15000000|554726|30906040|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-02-01' AND '1995-05-01'"|15000000|554726|31690966|"0x7f08b48c0450"
"f6311ed25cf11ce6"|"REFERENCE"|"part"|"p_brand"|49636|2037|755871|"TableScan Impl: ColumnVsValue p_brand = 'Brand#21'"|2000000|80094|3273600|"0x7f08fe2359b0"
"f6311ed25cf11ce6"|"DATA"|"part"|"p_container"|2000000|49636|2845515|"TableScan Impl: ColumnVsValue p_container = 'SM CAN'"|2000000|49636|2720351|"0x7f08fe2359b0"
"d61fd9e7b69c5e1c"|"REFERENCE"|"nation"|"n_name"|25|1|36250|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"|25|1|14249|"0x7f08c07c22d0"
"d61fd9e7b69c5e1c"|"REFERENCE"|"nation"|"n_name"|25|1|9638|"TableScan Impl: ColumnVsValue n_name = 'JORDAN'"|25|1|12083|"0x7f08c07c22d0"
"f5b4c95553e02910"|"REFERENCE"|"part"|"p_type"|40308|8029|1278456|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"|2000000|399587|10521492|"0x7f08b43922b0"
"f5b4c95553e02910"|"DATA"|"part"|"p_size"|2000000|40308|2668876|"TableScan Impl: ColumnVsValue p_size = 28"|2000000|40308|2504389|"0x7f08b43922b0"
"f5b4c95553e02910"|"DATA"|"region"|"r_name"|5|1|45260|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"|5|1|13201|"0x7f08b2fdde50"
"2f32c1048edc6c8a"|"DATA"|"nation"|"n_name"|25|1|24237|"TableScan Impl: ColumnVsValue n_name = 'ALGERIA'"|25|1|13061|"0x7f08b5505950"
"e9654abe67e3ba08"|"REFERENCE"|"part"|"p_type"|39905|7909|1459566|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"|2000000|399587|10283946|"0x7f08b2fd9690"
"e9654abe67e3ba08"|"DATA"|"part"|"p_size"|2000000|39905|2652881|"TableScan Impl: ColumnVsValue p_size = 5"|2000000|39905|2265237|"0x7f08b2fd9690"
"e9654abe67e3ba08"|"DATA"|"region"|"r_name"|5|1|42326|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"|5|1|12363|"0x7f08b2fdbed0"
"8ca77c27f027329d"|"DATA"|"orders"|"o_orderdate"|15000000|573955|30699017|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1996-05-01' AND '1996-08-01'"|15000000|573955|30241388|"0x7f08b4397db0"
"ec4f5aa44b3ce5b2"|"DATA"|"orders"|"o_orderdate"|15000000|574033|31244792|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-05-01' AND '1994-08-01'"|15000000|574033|30038696|"0x7f08b5501970"
"43ecd374c0c5990c"|"DATA"|"nation"|"n_name"|25|1|22560|"TableScan Impl: ColumnVsValue n_name = 'VIETNAM'"|25|1|25284|"0x7f08ba5db6f0"
"6a41bc0efaa0bd6"|"REFERENCE"|"part"|"p_type"|40009|8042|1091689|"TableScan Impl: ColumnLike p_type LIKE '%COPPER'"|2000000|399601|10377051|"0x7f08b48c1330"
"6a41bc0efaa0bd6"|"DATA"|"part"|"p_size"|2000000|40009|2582197|"TableScan Impl: ColumnVsValue p_size = 44"|2000000|40009|2642264|"0x7f08b48c1330"
"6a41bc0efaa0bd6"|"DATA"|"region"|"r_name"|5|1|52663|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1|12992|"0x7f08b48bd510"
"85f4234992993c80"|"REFERENCE"|"part"|"p_type"|40253|7979|1136041|"TableScan Impl: ColumnLike p_type LIKE '%BRASS'"|2000000|399587|9811301|"0x7f08b48bc7f0"
"85f4234992993c80"|"DATA"|"part"|"p_size"|2000000|40253|2755763|"TableScan Impl: ColumnVsValue p_size = 41"|2000000|40253|2270266|"0x7f08b48bc7f0"
"85f4234992993c80"|"DATA"|"region"|"r_name"|5|1|42186|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"|5|1|12503|"0x7f08b48bcb70"
"ce243643fa25f4"|"DATA"|"orders"|"o_orderdate"|15000000|7258181|111860600|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-10'"|15000000|7258181|95901618|"0x7f08b4396c30"
"ce243643fa25f4"|"DATA"|"customer"|"c_mktsegment"|1500000|299751|6342342|"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"|1500000|299751|5709959|"0x7f08b4396a70"
"6de79e0ff3cde66e"|"DATA"|"orders"|"o_orderdate"|15000000|573157|31542684|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-10-01' AND '1994-01-01'"|15000000|573157|30728841|"0x7f08b4396fb0"
"eadbac3893d56f66"|"DATA"|"part"|"p_name"|2000000|108399|104088795|"TableScan Impl: ColumnLike p_name LIKE '%deep%'"|2000000|108399|104633522|"0x7f08b5436b90"
"d4f9e149097d68f9"|"DATA"|"lineitem"|"l_shipdate"|59986052|58839715|385099492|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-18'"|59986052|58839715|434322577|"0x7f08b2fd8eb0"
"9a1adec8eeee6ec1"|"DATA"|"lineitem"|"l_shipdate"|59986052|59027339|454366696|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-08-27'"|59986052|59027339|376782821|"0x7f08b2fd8270"
"f0a40ffe87d431b1"|"DATA"|"orders"|"o_orderdate"|15000000|2275919|53582994|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|15000000|2275919|55939031|"0x7f08d0952890"
"f0a40ffe87d431b1"|"DATA"|"region"|"r_name"|5|1|46587|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1|31361|"0x7f08b4690570"
"6297251f15028a74"|"REFERENCE"|"part"|"p_size"|7904|794|272539|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 5"|2000000|199678|5319871|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_container"|79721|7904|8839187|"TableScan Impl: ExpressionEvaluator (p_container) IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG')"|2000000|199475|193691445|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_brand"|2000000|79721|5153009|"TableScan Impl: ColumnVsValue p_brand = 'Brand#25'"|2000000|79721|3327521|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_size"|8040|1668|267789|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 10"|2000000|399409|7699585|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_container"|80260|8040|8419205|"TableScan Impl: ExpressionEvaluator (p_container) IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK')"|2000000|200893|196597936|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_brand"|2000000|80260|5013527|"TableScan Impl: ColumnVsValue p_brand = 'Brand#52'"|2000000|80260|2866399|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_size"|8175|2385|282876|"TableScan Impl: ColumnBetween p_size BETWEEN INCLUSIVE 1 AND 15"|2000000|598661|10470714|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_container"|79980|8175|8150229|"TableScan Impl: ExpressionEvaluator (p_container) IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG')"|2000000|200116|192315623|"0x7f0903f831b0"
"6297251f15028a74"|"REFERENCE"|"part"|"p_brand"|2000000|79980|4985170|"TableScan Impl: ColumnVsValue p_brand = 'Brand#12'"|2000000|79980|2922835|"0x7f0903f831b0"
"57444d10d8dbc8b9"|"DATA"|"lineitem"|"l_shipdate"|59986052|773845|103671746|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-07-01' AND '1994-08-01'"|59986052|773845|106051181|"0x7f08d09565d0"
"548b15e67b35ba6b"|"DATA"|"lineitem"|"l_shipdate"|59986052|2295103|119817915|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1994-11-01' AND '1995-02-01'"|59986052|2295103|120714175|"0x7f02de6af630"
"10a29f9a2f853b35"|"REFERENCE"|"part"|"p_type"|39958|7994|1055229|"TableScan Impl: ColumnLike p_type LIKE '%NICKEL'"|2000000|400819|10633874|"0x7f08c07c0970"
"10a29f9a2f853b35"|"DATA"|"part"|"p_size"|2000000|39958|2544619|"TableScan Impl: ColumnVsValue p_size = 49"|2000000|39958|2698769|"0x7f08c07c0970"
"10a29f9a2f853b35"|"DATA"|"region"|"r_name"|5|1|42466|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"|5|1|14527|"0x7f08c07c0a50"
"f4516684c1a0528c"|"DATA"|"orders"|"o_orderdate"|15000000|560174|30823342|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1994-04-01'"|15000000|560174|30964360|"0x7f08b5436f10"
"c074ef7db223ee78"|"REFERENCE"|"lineitem"|"l_quantity"|1659038|763563|39087210|"TableScan Impl: ColumnVsValue l_quantity < 24"|59986052|27590886|360343859|"0x7f08b468e890"
"c074ef7db223ee78"|"REFERENCE"|"lineitem"|"l_discount"|9123688|1659038|75245090|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.02 AND 0.04001"|59986052|10907771|228817913|"0x7f08b468e890"
"c074ef7db223ee78"|"DATA"|"lineitem"|"l_shipdate"|59986052|9123688|171940435|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|59986052|9123688|169140809|"0x7f08b468e890"
"aa61c7c63d209daf"|"DATA"|"orders"|"o_orderdate"|15000000|7364276|108641549|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-27'"|15000000|7364276|95774219|"0x7f08b4393eb0"
"aa61c7c63d209daf"|"DATA"|"customer"|"c_mktsegment"|1500000|299496|6585755|"TableScan Impl: ColumnVsValue c_mktsegment = 'FURNITURE'"|1500000|299496|5703602|"0x7f08b4393cf0"
"26fa2b5482e6fcbc"|"REFERENCE"|"part"|"p_type"|39958|8003|1097765|"TableScan Impl: ColumnLike p_type LIKE '%TIN'"|2000000|400372|10181343|"0x7f08b2fdac70"
"26fa2b5482e6fcbc"|"DATA"|"part"|"p_size"|2000000|39958|2563199|"TableScan Impl: ColumnVsValue p_size = 49"|2000000|39958|2629203|"0x7f08b2fdac70"
"26fa2b5482e6fcbc"|"DATA"|"region"|"r_name"|5|1|40999|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1|14039|"0x7f08b2fdb290"
"8368ab7c633a1ab2"|"REFERENCE"|"lineitem"|"l_quantity"|1656145|793843|41973935|"TableScan Impl: ColumnVsValue l_quantity < 25"|59986052|28790893|362052077|"0x7f08b468ec10"
"8368ab7c633a1ab2"|"REFERENCE"|"lineitem"|"l_discount"|9109641|1656145|78028443|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.08 AND 0.10001"|59986052|10905351|234895260|"0x7f08b468ec10"
"8368ab7c633a1ab2"|"DATA"|"lineitem"|"l_shipdate"|59986052|9109641|189371625|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"|59986052|9109641|168026140|"0x7f08b468ec10"
"6fb3f7e54d76ceed"|"DATA"|"lineitem"|"l_shipdate"|59986052|59543749|384856988|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-27'"|59986052|59543749|359741858|"0x7f08b2fd80b0"
"7a589f8ab18426d6"|"DATA"|"lineitem"|"l_shipdate"|59986052|59459053|463832400|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-21'"|59986052|59459053|370773923|"0x7f08b2fd87b0"
"a6d3f28864ab737e"|"DATA"|"orders"|"o_comment"|15000000|14838176|894662759|"TableScan Impl: ColumnLike o_comment NOT LIKE '%pending%accounts%'"|15000000|14838176|884913692|"0x7f08c07c2730"
"70918466ca2b12e7"|"DATA"|"orders"|"o_orderdate"|15000000|7283089|98925658|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-14'"|15000000|7283089|95456840|"0x7f08b2fdd130"
"70918466ca2b12e7"|"DATA"|"customer"|"c_mktsegment"|1500000|299751|5871232|"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"|1500000|299751|5707794|"0x7f08b43936d0"
"6081c4fbd55e16ea"|"DATA"|"lineitem"|"l_shipdate"|59986052|59249867|448771284|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-08'"|59986052|59249867|358933185|"0x7f08b2fd8b30"
"8d5b7952e19e73c"|"DATA"|"lineitem"|"l_shipdate"|59986052|2247222|120958077|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1993-04-01'"|59986052|2247222|120021026|"0x7f02de6b06d0"
"60b9fcce6fd0723e"|"REFERENCE"|"lineitem"|"l_quantity"|2486553|1193614|53415574|"TableScan Impl: ColumnVsValue l_quantity < 25"|59986052|28790893|362605743|"0x7f08b468ef90"
"60b9fcce6fd0723e"|"REFERENCE"|"lineitem"|"l_discount"|9109641|2486553|98855813|"TableScan Impl: ColumnBetween l_discount BETWEEN INCLUSIVE 0.05 AND 0.07001"|59986052|16361562|309915168|"0x7f08b468ef90"
"60b9fcce6fd0723e"|"DATA"|"lineitem"|"l_shipdate"|59986052|9109641|173904707|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1993-01-01' AND '1994-01-01'"|59986052|9109641|170834986|"0x7f08b468ef90"
"8ff17054d4a307e7"|"DATA"|"nation"|"n_name"|25|1|24027|"TableScan Impl: ColumnVsValue n_name = 'KENYA'"|25|1|32758|"0x7f08ba5d9a10"
"c924415412bc1fe5"|"DATA"|"orders"|"o_orderdate"|15000000|2275919|52529301|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|15000000|2275919|60490668|"0x7f08b48c2bb0"
"c924415412bc1fe5"|"DATA"|"region"|"r_name"|5|1|51616|"TableScan Impl: ColumnVsValue r_name = 'AFRICA'"|5|1|30034|"0x7f08b48c2830"
"831b52708146a2fc"|"REFERENCE"|"part"|"p_type"|39859|8094|1022681|"TableScan Impl: ColumnLike p_type LIKE '%NICKEL'"|2000000|400819|11997821|"0x7f08c07c2d50"
"831b52708146a2fc"|"DATA"|"part"|"p_size"|2000000|39859|2508510|"TableScan Impl: ColumnVsValue p_size = 21"|2000000|39859|2916549|"0x7f08c07c2d50"
"831b52708146a2fc"|"DATA"|"region"|"r_name"|5|1|39603|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"|5|1|13760|"0x7f08c07c4e90"
"293f860d984d2aa6"|"DATA"|"orders"|"o_orderdate"|15000000|573530|31538284|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-11-01' AND '1994-02-01'"|15000000|573530|34731630|"0x7f08b48bf810"
"5730a8235428bd67"|"DATA"|"part"|"p_name"|2000000|21719|3573448|"TableScan Impl: ColumnBetween p_name BETWEEN UPPER EXCLUSIVE 'antique' AND 'antiquf'"|2000000|21719|3914294|"0x7f08fe2b7b10"
"30f9c33deb29708f"|"DATA"|"orders"|"o_orderdate"|15000000|573160|31715342|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1994-08-01' AND '1994-11-01'"|15000000|573160|34054057|"0x7f08b43984b0"
"f39f4116b27ebc04"|"DATA"|"orders"|"o_orderdate"|15000000|7351900|108739474|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-25'"|15000000|7351900|111670969|"0x7f08b4395c70"
"f39f4116b27ebc04"|"DATA"|"customer"|"c_mktsegment"|1500000|300276|6447670|"TableScan Impl: ColumnVsValue c_mktsegment = 'BUILDING'"|1500000|300276|6510461|"0x7f08b4395ab0"
"e61e203cab97966a"|"DATA"|"orders"|"o_orderdate"|15000000|7308340|106768846|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-18'"|15000000|7308340|107501667|"0x7f08b4393f90"
"e61e203cab97966a"|"DATA"|"customer"|"c_mktsegment"|1500000|299751|5890789|"TableScan Impl: ColumnVsValue c_mktsegment = 'HOUSEHOLD'"|1500000|299751|6536863|"0x7f08b4396290"
"f6190012594cc036"|"DATA"|"orders"|"o_orderdate"|15000000|7388934|97645316|"TableScan Impl: ColumnVsValue o_orderdate < '1995-03-31'"|15000000|7388934|107885399|"0x7f08b4397bf0"
"f6190012594cc036"|"DATA"|"customer"|"c_mktsegment"|1500000|300441|5761785|"TableScan Impl: ColumnVsValue c_mktsegment = 'MACHINERY'"|1500000|300441|6547409|"0x7f08b4397a30"
"1f28a146cc97b628"|"REFERENCE"|"part"|"p_type"|39601|7909|1132968|"TableScan Impl: ColumnLike p_type LIKE '%STEEL'"|2000000|399621|11712153|"0x7f08c07c1e70"
"1f28a146cc97b628"|"DATA"|"part"|"p_size"|2000000|39601|2585689|"TableScan Impl: ColumnVsValue p_size = 45"|2000000|39601|2982343|"0x7f08c07c1e70"
"1f28a146cc97b628"|"DATA"|"region"|"r_name"|5|1|42256|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1|15646|"0x7f08c07c23b0"
"66497423f466cd35"|"DATA"|"orders"|"o_orderdate"|15000000|573544|30380800|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-05-01' AND '1993-08-01'"|15000000|573544|34380446|"0x7f08b48be5b0"
"9f57b28f52fd20ed"|"DATA"|"orders"|"o_orderdate"|15000000|573330|33073422|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-03-01' AND '1993-06-01'"|15000000|573330|33713350|"0x7f08b4bc0ad0"
"32494be5b6fe6fc3"|"DATA"|"orders"|"o_orderdate"|15000000|2275511|52752109|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|15000000|2275511|59583092|"0x7f08b4691450"
"32494be5b6fe6fc3"|"DATA"|"region"|"r_name"|5|1|49591|"TableScan Impl: ColumnVsValue r_name = 'MIDDLE EAST'"|5|1|29055|"0x7f08b4690c70"
"f614909baf490586"|"DATA"|"nation"|"n_name"|25|1|22769|"TableScan Impl: ColumnVsValue n_name = 'ETHIOPIA'"|25|1|15226|"0x7f08b55064b0"
"939268245a9ddddf"|"DATA"|"part"|"p_name"|2000000|108272|78881958|"TableScan Impl: ColumnLike p_name LIKE '%metallic%'"|2000000|108272|87052163|"0x7f08ba5dcbf0"
"580bc766bcba5139"|"DATA"|"orders"|"o_orderdate"|15000000|2275575|54208323|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1995-01-01' AND '1996-01-01'"|15000000|2275575|60913444|"0x7f08c07c3530"
"580bc766bcba5139"|"DATA"|"region"|"r_name"|5|1|50219|"TableScan Impl: ColumnVsValue r_name = 'ASIA'"|5|1|29475|"0x7f08c07c2c70"
"d83cdc532da56832"|"DATA"|"orders"|"o_orderdate"|15000000|573530|31311005|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1993-11-01' AND '1994-02-01'"|15000000|573530|34830462|"0x7f08b54399f0"
"cede475d1331e7a4"|"REFERENCE"|"part"|"p_brand"|49879|1913|739456|"TableScan Impl: ColumnVsValue p_brand = 'Brand#24'"|2000000|79781|3691486|"0x7f090a6a7b30"
"cede475d1331e7a4"|"DATA"|"part"|"p_container"|2000000|49879|2983879|"TableScan Impl: ColumnVsValue p_container = 'MED CASE'"|2000000|49879|3084108|"0x7f090a6a7b30"
"ba82d0c32a2d0968"|"REFERENCE"|"nation"|"n_name"|25|1|34504|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"|25|1|15855|"0x7f08b7866450"
"ba82d0c32a2d0968"|"REFERENCE"|"nation"|"n_name"|25|1|8242|"TableScan Impl: ColumnVsValue n_name = 'SAUDI ARABIA'"|25|1|13341|"0x7f08b7866450"
"409143bccde7fd31"|"DATA"|"orders"|"o_orderdate"|15000000|2281938|53395249|"TableScan Impl: ColumnBetween o_orderdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|15000000|2281938|61849796|"0x7f08b4692f70"
"409143bccde7fd31"|"DATA"|"region"|"r_name"|5|1|50358|"TableScan Impl: ColumnVsValue r_name = 'EUROPE'"|5|1|30872|"0x7f08b4693050"
"1a48bd3a39e20462"|"DATA"|"lineitem"|"l_shipdate"|59986052|59382844|468350790|"TableScan Impl: ColumnVsValue l_shipdate <= '1998-09-16'"|59986052|59382844|388020930|"0x7f08b2fd8cf0"
"4582f099547f7754"|"DATA"|"lineitem"|"l_shipdate"|59986052|2293613|121085056|"TableScan Impl: ColumnBetween l_shipdate BETWEEN UPPER EXCLUSIVE '1995-05-01' AND '1995-08-01'"|59986052|2293613|136001730|"0x7f0905316c90"
"bdcc91d3da8eacbe"|"DATA"|"nation"|"n_name"|25|1|21792|"TableScan Impl: ColumnVsValue n_name = 'INDONESIA'"|25|1|31710|"0x7f08b5506c90"
"fe56436b8c0d101"|"REFERENCE"|"lineitem"|"l_shipmode"|9098427|1299893|73666507|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|59986052|8571844|217539922|"0x7f08b5502150"
"fe56436b8c0d101"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9098427|176673671|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1994-01-01' AND '1995-01-01'"|59986052|9098427|191870706|"0x7f08b5502150"
"fe56436b8c0d101"|"REFERENCE"|"lineitem"|"l_shipmode"|9098427|1300089|73838118|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|59986052|8571402|218424378|"0x7f08b5502150"
"85c77cc53ff9fd3f"|"REFERENCE"|"lineitem"|"l_shipmode"|9101726|1302724|73724548|"TableScan Impl: ColumnVsValue l_shipmode = 'RAIL'"|59986052|8571844|217542925|"0x7f08b5504450"
"85c77cc53ff9fd3f"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9101726|172185663|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1997-01-01' AND '1998-01-01'"|59986052|9101726|191711527|"0x7f08b5504450"
"85c77cc53ff9fd3f"|"REFERENCE"|"lineitem"|"l_shipmode"|9101726|1300644|75437865|"TableScan Impl: ColumnVsValue l_shipmode = 'FOB'"|59986052|8569760|219985431|"0x7f08b5504450"
"df6e2c89797dffb1"|"REFERENCE"|"lineitem"|"l_shipmode"|9122650|1302011|74740106|"TableScan Impl: ColumnVsValue l_shipmode = 'SHIP'"|59986052|8571402|217668019|"0x7f08b5504c30"
"df6e2c89797dffb1"|"DATA"|"lineitem"|"l_receiptdate"|59986052|9122650|174172984|"TableScan Impl: ColumnBetween l_receiptdate BETWEEN UPPER EXCLUSIVE '1996-01-01' AND '1997-01-01'"|59986052|9122650|195756085|"0x7f08b5504c30"
"df6e2c89797dffb1"|"REFERENCE"|"lineitem"|"l_shipmode"|9122650|1304137|75708657|"TableScan Impl: ColumnVsValue l_shipmode = 'MAIL'"|59986052|8569053|217623877|"0x7f08b5504c30"
"9fa95175b8e1f55d"|"DATA"|"nation"|"n_name"|25|1|35971|"TableScan Impl: ColumnVsValue n_name = 'ARGENTINA'"|25|1|28358|"0x7f08ba5dc5d0"
"e16ba5ded0a91c94"|"REFERENCE"|"part"|"p_brand"|49949|1925|752867|"TableScan Impl: ColumnVsValue p_brand = 'Brand#15'"|2000000|79959|3762101|"0x7f02de6b38b0"
"e16ba5ded0a91c94"|"DATA"|"part"|"p_container"|2000000|49949|2861440|"TableScan Impl: ColumnVsValue p_container = 'LG DRUM'"|2000000|49949|3124200|"0x7f02de6b38b0"
"ee94325d3e4bf0a8"|"REFERENCE"|"lineitem"|"l_shipmode"|9101726|1301139|72554912|"TableScan Impl: ColumnVsValue l_shipmode = 'TRUCK'"|59986052|8567549|217557662|"0x7f08ba5d7d30"
